low hba1c level	0	1.6	2	Be aware that there are other possible reasons for a low HbA1c level, for example, deteriorating renal function or sudden weight loss.	Be aware that there are other possible reasons for a low HbA1c level, for example, deteriorating renal function or sudden weight loss.	
sudden weight loss	0	1.6	2	Be aware that there are other possible reasons for a low HbA1c level, for example, deteriorating renal function or sudden weight loss.	Be aware that there are other possible reasons for a low HbA1c level, for example, deteriorating renal function or sudden weight loss.	
blood glucose levels	0	1.4296	2	Do not routinely offer self-monitoring of blood glucose levels for adults with type 2 diabetes unless: the person is on insulin or there is evidence of hypoglycaemic episodes or the person is on oral medication that may increase their risk of hypoglycaemia while driving or operating machinery or the person is pregnant, or is planning to become pregnant.	Consider short-term self-monitoring of blood glucose levels in adults with type 2 diabetes (and review treatment as necessary): when starting treatment with oral or intravenous corticosteroids or to confirm suspected hypoglycaemia.	
caribbean family origin	0	1.4296	2	Exceptions to this are people of African or Caribbean family origin, or women for whom there is a possibility of becoming pregnant.	The first-line antihypertensive drug treatment for a person of African or Caribbean family origin should be an ACE inhibitor plus either a diuretic or a generic calcium-channel blocker.	
problematic erectile dysfunction	0	1.4296	2	Assess, educate and support men with type 2 diabetes who have problematic erectile dysfunction, addressing contributory factors such as cardiovascular disease as well as possible treatment options.	Consider a phosphodiesterase-5 inhibitor to treat problematic erectile dysfunction in men with type 2 diabetes, initially choosing the drug with the lowest acquisition cost and taking into account any contraindications.	
antihypertensive drug treatments	0	1.3333	1	When using tricyclic drugs and antihypertensive drug treatments in adults with type 2 diabetes who have autonomic neuropathy, be aware of the increased likelihood of side effects such as orthostatic hypotension.	
arrange emergency review	0	1.3333	1	Arrange emergency review by an ophthalmologist for: sudden loss of vision rubeosis iridis pre-retinal or vitreous haemorrhage retinal detachment.	
arrange rapid review	0	1.3333	1	Arrange rapid review by an ophthalmologist for new vessel formation.	
autonomic neuropathy symptoms	0	1.3333	1	In managing autonomic neuropathy symptoms, include specific interventions indicated by the manifestations (for example, for abnormal sweating or nocturnal diarrhoea).	
blood glucose control	0	1.3333	1	Think about a diagnosis of gastroparesis in adults with type 2 diabetes with erratic blood glucose control or unexplained gastric bloating or vomiting, taking into account possible alternative diagnoses.	
blood pressure control	0	1.3333	1	For an adult with type 2 diabetes on antihypertensive drug treatment when diabetes is diagnosed, review blood pressure control and medications used.	
blood pressure target	0	1.3333	1	Monitor the blood pressure of a person who has attained and consistently remained at his or her blood pressure target every 4–6 months.	
body weight loss	0	1.3333	1	For adults with type 2 diabetes who are overweight, set an initial body weight loss target of 5–10percent.	
current drug treatment	0	1.3333	1	Make changes only if there is poor control or if current drug treatment is not appropriate because of microvascular complications or metabolic problems.	
diabetes management plan	0	1.3333	1	Integrate dietary advice with a personalised diabetes management plan, including other aspects of lifestyle modification, such as increasing physical activity and losing weight.	
diabetic peripheral neuropathy	0	1.3333	1	For guidance on managing painful diabetic peripheral neuropathy in adults with type 2 diabetes, see the NICE guideline on neuropathic pain in adults.	
digital retinal photography	0	1.3333	1	Use a quality-assured digital retinal photography programme using appropriately trained staff.	
erratic blood glucose	0	1.3333	1	Think about a diagnosis of gastroparesis in adults with type 2 diabetes with erratic blood glucose control or unexplained gastric bloating or vomiting, taking into account possible alternative diagnoses.	
excess energy intake	0	1.3333	1	Advise adults with type 2 diabetes that limited substitution of sucrose-containing foods for other carbohydrate in the meal plan is allowable, but that they should take care to avoid excess energy intake.	
eye screening programmes	0	1.3333	1	Perform visual acuity testing as a routine part of eye screening programmes.	
eye screening service	0	1.3333	1	On diagnosis, GPs should immediately refer adults with type 2 diabetes to the local eye screening service.	
eye screening systems	0	1.3333	1	Explain the reasons for, and success of, eye screening systems to adults with type 2 diabetes, so that attendance is not reduced by lack of knowledge or fear of outcome.	
generic angiotensin-converting enzyme	0	1.3333	1	First-line antihypertensive drug treatment should be a once-daily, generic angiotensin-converting enzyme (ACE) inhibitor.	
generic calcium-channel blocker	0	1.3333	1	The first-line antihypertensive drug treatment for a person of African or Caribbean family origin should be an ACE inhibitor plus either a diuretic or a generic calcium-channel blocker.	
haemorrhage retinal detachment	0	1.3333	1	Arrange emergency review by an ophthalmologist for: sudden loss of vision rubeosis iridis pre-retinal or vitreous haemorrhage retinal detachment.	
healthy balanced eating	0	1.3333	1	Emphasise advice on healthy balanced eating that is applicable to the general population when providing advice to adults with type 2 diabetes.	
individual hba1c target	0	1.3333	1	Involve adults with type 2 diabetes in decisions about their individual HbA1c target.	
initial body weight	0	1.3333	1	For adults with type 2 diabetes who are overweight, set an initial body weight loss target of 5–10percent.	
integrate dietary advice	0	1.3333	1	Integrate dietary advice with a personalised diabetes management plan, including other aspects of lifestyle modification, such as increasing physical activity and losing weight.	
investigate unexplained discrepancies	0	1.3333	1	Investigate unexplained discrepancies between HbA1c and other glucose measurements.	
local eye screening	0	1.3333	1	On diagnosis, GPs should immediately refer adults with type 2 diabetes to the local eye screening service.	
low blood pressure	0	1.3333	1	Check for possible adverse effects of antihypertensive drug treatment – including the risks from unnecessarily low blood pressure.	
